[2024-10-20T07:20:16.512+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-20T07:20:16.549+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-19T00:00:00+00:00 [queued]>
[2024-10-20T07:20:16.578+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-19T00:00:00+00:00 [queued]>
[2024-10-20T07:20:16.580+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-20T07:20:16.610+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-19 00:00:00+00:00
[2024-10-20T07:20:16.628+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-19T00:00:00+00:00', '--job-id', '114', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpjf4y6_uj']
[2024-10-20T07:20:16.626+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=201) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-10-20T07:20:16.630+0000] {standard_task_runner.py:105} INFO - Job 114: Subtask generate_txn_fact_data
[2024-10-20T07:20:16.632+0000] {standard_task_runner.py:72} INFO - Started process 204 to run task
[2024-10-20T07:20:16.733+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-19T00:00:00+00:00 [running]> on host b5fa23871e33
[2024-10-20T07:20:16.910+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='saisunny' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-19T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-19T00:00:00+00:00'
[2024-10-20T07:20:16.914+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-20T07:20:16.916+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-20T07:20:16.917+0000] {logging_mixin.py:190} INFO - Current task name:generate_txn_fact_data state:running start_date:2024-10-20 07:20:16.551231+00:00
[2024-10-20T07:20:16.919+0000] {logging_mixin.py:190} INFO - Dag name:transaction_facts_generator and current dag run status:running
[2024-10-20T07:20:16.922+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-20T07:20:16.934+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2024-10-20T07:20:16.939+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-10-20T07:20:16.943+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2024-10-20T07:20:17.070+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2024-10-20T07:20:17.072+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-10-20T07:20:17.238+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2024-10-20T07:20:17.241+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2024-10-20T07:20:17.242+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2024-10-20T07:20:17.715+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000000', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00098', 'transaction_date': 1723447217080, 'transaction_amount': 8453.44, 'exchange_rate': 0.7469, 'customer_id': 'C00054', 'account_id': 'A00061'} of 0
[2024-10-20T07:20:17.779+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000014', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00088', 'transaction_date': 1712820017778, 'transaction_amount': 3629.94, 'exchange_rate': 0.9094, 'customer_id': 'C00092', 'account_id': 'A00069'} of 14
[2024-10-20T07:20:17.784+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000015', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00013', 'transaction_date': 1708068017783, 'transaction_amount': 8687.11, 'exchange_rate': 1.1171, 'customer_id': 'C00073', 'account_id': 'A00058'} of 15
[2024-10-20T07:20:17.788+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000016', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00077', 'transaction_date': 1715584817788, 'transaction_amount': 7497.96, 'exchange_rate': 0.5147, 'customer_id': 'C00010', 'account_id': 'A00004'} of 16
[2024-10-20T07:20:17.793+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000017', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00065', 'transaction_date': 1704784817793, 'transaction_amount': 2733.3, 'exchange_rate': 1.2684, 'customer_id': 'C00099', 'account_id': 'A00047'} of 17
[2024-10-20T07:20:17.797+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000018', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00051', 'transaction_date': 1712820017796, 'transaction_amount': 2375.1, 'exchange_rate': 0.5468, 'customer_id': 'C00029', 'account_id': 'A00023'} of 18
[2024-10-20T07:20:17.799+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000019', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00068', 'transaction_date': 1710832817798, 'transaction_amount': 6352.31, 'exchange_rate': 1.021, 'customer_id': 'C00005', 'account_id': 'A00037'} of 19
[2024-10-20T07:20:17.806+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000020', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00026', 'transaction_date': 1714461617804, 'transaction_amount': 8235.53, 'exchange_rate': 1.3883, 'customer_id': 'C00028', 'account_id': 'A00084'} of 20
[2024-10-20T07:20:17.810+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000021', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00009', 'transaction_date': 1713079217809, 'transaction_amount': 3955.81, 'exchange_rate': 0.5352, 'customer_id': 'C00010', 'account_id': 'A00055'} of 21
[2024-10-20T07:20:17.812+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000022', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00022', 'transaction_date': 1698996017811, 'transaction_amount': 2508.43, 'exchange_rate': 0.8094, 'customer_id': 'C00055', 'account_id': 'A00053'} of 22
[2024-10-20T07:20:17.815+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000023', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00080', 'transaction_date': 1701069617814, 'transaction_amount': 4729.63, 'exchange_rate': 1.2008, 'customer_id': 'C00095', 'account_id': 'A00072'} of 23
[2024-10-20T07:20:17.821+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000024', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00071', 'transaction_date': 1698996017818, 'transaction_amount': 8272.12, 'exchange_rate': 0.7973, 'customer_id': 'C00059', 'account_id': 'A00020'} of 24
[2024-10-20T07:20:17.823+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000025', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00095', 'transaction_date': 1704180017822, 'transaction_amount': 3391.53, 'exchange_rate': 0.6257, 'customer_id': 'C00039', 'account_id': 'A00092'} of 25
[2024-10-20T07:20:17.826+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000026', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00050', 'transaction_date': 1718695217825, 'transaction_amount': 522.75, 'exchange_rate': 0.8167, 'customer_id': 'C00004', 'account_id': 'A00014'} of 26
[2024-10-20T07:20:17.830+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000027', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00047', 'transaction_date': 1711610417829, 'transaction_amount': 9622.6, 'exchange_rate': 1.4583, 'customer_id': 'C00049', 'account_id': 'A00077'} of 27
[2024-10-20T07:20:17.833+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000028', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00079', 'transaction_date': 1703056817833, 'transaction_amount': 9816.91, 'exchange_rate': 0.5265, 'customer_id': 'C00100', 'account_id': 'A00062'} of 28
[2024-10-20T07:20:17.837+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000029', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_date': 1712474417837, 'transaction_amount': 7826.24, 'exchange_rate': 1.4409, 'customer_id': 'C00016', 'account_id': 'A00030'} of 29
[2024-10-20T07:20:17.843+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000030', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00029', 'transaction_date': 1716362417843, 'transaction_amount': 2710.89, 'exchange_rate': 0.9911, 'customer_id': 'C00032', 'account_id': 'A00072'} of 30
[2024-10-20T07:20:17.847+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000031', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00085', 'transaction_date': 1726384817847, 'transaction_amount': 1212.43, 'exchange_rate': 0.533, 'customer_id': 'C00044', 'account_id': 'A00075'} of 31
[2024-10-20T07:20:17.850+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000032', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00072', 'transaction_date': 1713424817850, 'transaction_amount': 5509.3, 'exchange_rate': 1.1046, 'customer_id': 'C00086', 'account_id': 'A00071'} of 32
[2024-10-20T07:20:17.855+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000033', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00020', 'transaction_date': 1724916017854, 'transaction_amount': 1057.72, 'exchange_rate': 0.9102, 'customer_id': 'C00069', 'account_id': 'A00041'} of 33
[2024-10-20T07:20:17.859+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000034', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00064', 'transaction_date': 1720250417858, 'transaction_amount': 6542.52, 'exchange_rate': 1.3876, 'customer_id': 'C00044', 'account_id': 'A00030'} of 34
[2024-10-20T07:20:17.860+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000035', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00042', 'transaction_date': 1704525617860, 'transaction_amount': 6154.92, 'exchange_rate': 0.6263, 'customer_id': 'C00022', 'account_id': 'A00062'} of 35
[2024-10-20T07:20:17.863+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000036', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00059', 'transaction_date': 1713684017863, 'transaction_amount': 3552.44, 'exchange_rate': 1.0752, 'customer_id': 'C00031', 'account_id': 'A00042'} of 36
[2024-10-20T07:20:17.866+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000037', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00010', 'transaction_date': 1726039217866, 'transaction_amount': 2990.69, 'exchange_rate': 0.9113, 'customer_id': 'C00056', 'account_id': 'A00099'} of 37
[2024-10-20T07:20:17.871+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000038', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00004', 'transaction_date': 1721719217870, 'transaction_amount': 601.4, 'exchange_rate': 0.7941, 'customer_id': 'C00033', 'account_id': 'A00021'} of 38
[2024-10-20T07:20:17.875+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000039', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00075', 'transaction_date': 1706858417874, 'transaction_amount': 2234.42, 'exchange_rate': 0.9657, 'customer_id': 'C00032', 'account_id': 'A00026'} of 39
[2024-10-20T07:20:17.878+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000040', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00074', 'transaction_date': 1729063217877, 'transaction_amount': 8968.66, 'exchange_rate': 0.9434, 'customer_id': 'C00033', 'account_id': 'A00019'} of 40
[2024-10-20T07:20:17.881+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000041', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00055', 'transaction_date': 1718004017880, 'transaction_amount': 291.69, 'exchange_rate': 1.421, 'customer_id': 'C00050', 'account_id': 'A00012'} of 41
[2024-10-20T07:20:17.885+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000042', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00010', 'transaction_date': 1725607217884, 'transaction_amount': 458.38, 'exchange_rate': 0.9894, 'customer_id': 'C00056', 'account_id': 'A00021'} of 42
[2024-10-20T07:20:17.893+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000043', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00020', 'transaction_date': 1707636017892, 'transaction_amount': 461.32, 'exchange_rate': 1.1566, 'customer_id': 'C00014', 'account_id': 'A00009'} of 43
[2024-10-20T07:20:17.898+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000044', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00083', 'transaction_date': 1709709617896, 'transaction_amount': 5197.73, 'exchange_rate': 1.0391, 'customer_id': 'C00047', 'account_id': 'A00095'} of 44
[2024-10-20T07:20:17.903+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000045', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00045', 'transaction_date': 1708932017902, 'transaction_amount': 1889.06, 'exchange_rate': 1.3905, 'customer_id': 'C00016', 'account_id': 'A00014'} of 45
[2024-10-20T07:20:17.908+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000046', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00018', 'transaction_date': 1697959217907, 'transaction_amount': 4277.37, 'exchange_rate': 0.5417, 'customer_id': 'C00032', 'account_id': 'A00017'} of 46
[2024-10-20T07:20:17.913+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000047', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00058', 'transaction_date': 1726212017912, 'transaction_amount': 8682.98, 'exchange_rate': 0.6075, 'customer_id': 'C00093', 'account_id': 'A00066'} of 47
[2024-10-20T07:20:17.929+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000048', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00057', 'transaction_date': 1722151217926, 'transaction_amount': 6233.0, 'exchange_rate': 0.5944, 'customer_id': 'C00092', 'account_id': 'A00048'} of 48
[2024-10-20T07:20:17.934+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000049', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00091', 'transaction_date': 1700983217933, 'transaction_amount': 103.75, 'exchange_rate': 1.4796, 'customer_id': 'C00014', 'account_id': 'A00028'} of 49
[2024-10-20T07:20:17.939+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000050', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00041', 'transaction_date': 1722583217938, 'transaction_amount': 8428.68, 'exchange_rate': 1.4411, 'customer_id': 'C00085', 'account_id': 'A00056'} of 50
[2024-10-20T07:20:17.942+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000051', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00024', 'transaction_date': 1715584817942, 'transaction_amount': 3339.95, 'exchange_rate': 0.9937, 'customer_id': 'C00034', 'account_id': 'A00019'} of 51
[2024-10-20T07:20:17.949+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000052', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00076', 'transaction_date': 1708240817948, 'transaction_amount': 3139.99, 'exchange_rate': 0.9371, 'customer_id': 'C00056', 'account_id': 'A00025'} of 52
[2024-10-20T07:20:17.954+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000053', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00077', 'transaction_date': 1726471217953, 'transaction_amount': 2737.59, 'exchange_rate': 1.2571, 'customer_id': 'C00087', 'account_id': 'A00001'} of 53
[2024-10-20T07:20:17.957+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000054', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00057', 'transaction_date': 1710919217956, 'transaction_amount': 477.27, 'exchange_rate': 1.2551, 'customer_id': 'C00070', 'account_id': 'A00027'} of 54
[2024-10-20T07:20:17.959+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000055', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00068', 'transaction_date': 1702279217959, 'transaction_amount': 5448.14, 'exchange_rate': 0.5516, 'customer_id': 'C00010', 'account_id': 'A00013'} of 55
[2024-10-20T07:20:17.961+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000056', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00076', 'transaction_date': 1704439217961, 'transaction_amount': 1910.66, 'exchange_rate': 1.1508, 'customer_id': 'C00071', 'account_id': 'A00015'} of 56
