[2024-10-21T19:35:39.672+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-21T19:35:39.687+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T19:35:35.742798+00:00 [queued]>
[2024-10-21T19:35:39.695+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T19:35:35.742798+00:00 [queued]>
[2024-10-21T19:35:39.697+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-21T19:35:39.711+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-21 19:35:35.742798+00:00
[2024-10-21T19:35:39.721+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=206) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-10-21T19:35:39.723+0000] {standard_task_runner.py:72} INFO - Started process 208 to run task
[2024-10-21T19:35:39.724+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-10-21T19:35:35.742798+00:00', '--job-id', '186', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpn64m7gel']
[2024-10-21T19:35:39.725+0000] {standard_task_runner.py:105} INFO - Job 186: Subtask generate_txn_fact_data
[2024-10-21T19:35:39.785+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T19:35:35.742798+00:00 [running]> on host b5877bc8e957
[2024-10-21T19:35:39.865+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='saisunny' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-21T19:35:35.742798+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-21T19:35:35.742798+00:00'
[2024-10-21T19:35:39.867+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-21T19:35:39.869+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-21T19:35:39.870+0000] {logging_mixin.py:190} INFO - Current task name:generate_txn_fact_data state:running start_date:2024-10-21 19:35:39.688204+00:00
[2024-10-21T19:35:39.871+0000] {logging_mixin.py:190} INFO - Dag name:transaction_facts_generator and current dag run status:running
[2024-10-21T19:35:39.872+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-21T19:35:39.876+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.6', 9092) IPv4]
[2024-10-21T19:35:39.879+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-10-21T19:35:39.882+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.6', 9092)]>: Connection complete.
[2024-10-21T19:35:39.999+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2024-10-21T19:35:40.000+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-10-21T19:35:40.159+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.6', 9092) IPv4]
[2024-10-21T19:35:40.162+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.6', 9092)]>: Connection complete.
[2024-10-21T19:35:40.163+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.6', 9092)]>: Closing connection. 
[2024-10-21T19:35:40.465+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000000', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00052', 'transaction_date': 1720553740005, 'transaction_amount': 8943.79, 'exchange_rate': 0.5737, 'customer_id': 'C00042', 'account_id': 'A00067'} of 0
[2024-10-21T19:35:40.484+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000016', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00050', 'transaction_date': 1726256140484, 'transaction_amount': 4483.33, 'exchange_rate': 1.3137, 'customer_id': 'C00049', 'account_id': 'A00020'} of 16
[2024-10-21T19:35:40.485+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000017', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00078', 'transaction_date': 1702150540485, 'transaction_amount': 5387.61, 'exchange_rate': 1.1954, 'customer_id': 'C00094', 'account_id': 'A00020'} of 17
[2024-10-21T19:35:40.486+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000018', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00066', 'transaction_date': 1707680140486, 'transaction_amount': 1321.41, 'exchange_rate': 0.6169, 'customer_id': 'C00058', 'account_id': 'A00070'} of 18
[2024-10-21T19:35:40.487+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000019', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00013', 'transaction_date': 1727120140487, 'transaction_amount': 2651.47, 'exchange_rate': 1.4775, 'customer_id': 'C00091', 'account_id': 'A00053'} of 19
[2024-10-21T19:35:40.489+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000020', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00082', 'transaction_date': 1715628940488, 'transaction_amount': 8686.77, 'exchange_rate': 1.3701, 'customer_id': 'C00021', 'account_id': 'A00099'} of 20
[2024-10-21T19:35:40.490+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000021', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00062', 'transaction_date': 1707852940490, 'transaction_amount': 788.46, 'exchange_rate': 1.0747, 'customer_id': 'C00064', 'account_id': 'A00096'} of 21
[2024-10-21T19:35:40.491+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000022', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00027', 'transaction_date': 1706556940491, 'transaction_amount': 6118.97, 'exchange_rate': 1.0453, 'customer_id': 'C00034', 'account_id': 'A00050'} of 22
[2024-10-21T19:35:40.492+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000023', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00088', 'transaction_date': 1706297740492, 'transaction_amount': 2922.82, 'exchange_rate': 0.6852, 'customer_id': 'C00092', 'account_id': 'A00074'} of 23
[2024-10-21T19:35:40.493+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000024', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00085', 'transaction_date': 1707766540493, 'transaction_amount': 2826.58, 'exchange_rate': 0.9044, 'customer_id': 'C00083', 'account_id': 'A00064'} of 24
[2024-10-21T19:35:40.494+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000025', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00040', 'transaction_date': 1698003340494, 'transaction_amount': 880.56, 'exchange_rate': 0.9308, 'customer_id': 'C00076', 'account_id': 'A00068'} of 25
[2024-10-21T19:35:40.495+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000026', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00063', 'transaction_date': 1713900940495, 'transaction_amount': 5725.05, 'exchange_rate': 1.373, 'customer_id': 'C00007', 'account_id': 'A00015'} of 26
[2024-10-21T19:35:40.496+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000027', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00093', 'transaction_date': 1705088140496, 'transaction_amount': 2967.16, 'exchange_rate': 0.7961, 'customer_id': 'C00063', 'account_id': 'A00084'} of 27
[2024-10-21T19:35:40.498+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000028', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00031', 'transaction_date': 1710617740498, 'transaction_amount': 6630.51, 'exchange_rate': 0.9634, 'customer_id': 'C00071', 'account_id': 'A00078'} of 28
[2024-10-21T19:35:40.499+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000029', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00021', 'transaction_date': 1722368140499, 'transaction_amount': 5448.57, 'exchange_rate': 1.3053, 'customer_id': 'C00048', 'account_id': 'A00028'} of 29
[2024-10-21T19:35:40.501+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000030', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00060', 'transaction_date': 1701977740501, 'transaction_amount': 4885.83, 'exchange_rate': 1.4743, 'customer_id': 'C00095', 'account_id': 'A00039'} of 30
[2024-10-21T19:35:40.502+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000031', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00075', 'transaction_date': 1729280140502, 'transaction_amount': 4990.79, 'exchange_rate': 1.4327, 'customer_id': 'C00015', 'account_id': 'A00025'} of 31
[2024-10-21T19:35:40.503+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000032', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00016', 'transaction_date': 1703705740503, 'transaction_amount': 368.48, 'exchange_rate': 0.8232, 'customer_id': 'C00019', 'account_id': 'A00040'} of 32
[2024-10-21T19:35:40.504+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000033', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00095', 'transaction_date': 1715024140504, 'transaction_amount': 3033.81, 'exchange_rate': 0.9224, 'customer_id': 'C00014', 'account_id': 'A00092'} of 33
[2024-10-21T19:35:40.506+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000034', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00043', 'transaction_date': 1698435340505, 'transaction_amount': 5257.93, 'exchange_rate': 0.7744, 'customer_id': 'C00031', 'account_id': 'A00008'} of 34
[2024-10-21T19:35:40.507+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000035', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00049', 'transaction_date': 1707248140506, 'transaction_amount': 3684.43, 'exchange_rate': 1.2977, 'customer_id': 'C00035', 'account_id': 'A00060'} of 35
[2024-10-21T19:35:40.508+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000036', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00039', 'transaction_date': 1710185740507, 'transaction_amount': 9668.93, 'exchange_rate': 1.182, 'customer_id': 'C00057', 'account_id': 'A00010'} of 36
[2024-10-21T19:35:40.509+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000037', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00093', 'transaction_date': 1707852940508, 'transaction_amount': 4828.99, 'exchange_rate': 1.4275, 'customer_id': 'C00066', 'account_id': 'A00025'} of 37
[2024-10-21T19:35:40.509+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000038', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00038', 'transaction_date': 1717011340509, 'transaction_amount': 750.01, 'exchange_rate': 1.1493, 'customer_id': 'C00060', 'account_id': 'A00040'} of 38
[2024-10-21T19:35:40.510+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000039', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00048', 'transaction_date': 1717616140510, 'transaction_amount': 50.01, 'exchange_rate': 1.3303, 'customer_id': 'C00052', 'account_id': 'A00070'} of 39
[2024-10-21T19:35:40.511+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000040', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00058', 'transaction_date': 1700595340511, 'transaction_amount': 5516.62, 'exchange_rate': 0.8144, 'customer_id': 'C00026', 'account_id': 'A00017'} of 40
[2024-10-21T19:35:40.512+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000041', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00057', 'transaction_date': 1703100940512, 'transaction_amount': 1170.5, 'exchange_rate': 1.2225, 'customer_id': 'C00040', 'account_id': 'A00079'} of 41
[2024-10-21T19:35:40.513+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000042', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00081', 'transaction_date': 1721936140513, 'transaction_amount': 271.3, 'exchange_rate': 0.5274, 'customer_id': 'C00062', 'account_id': 'A00008'} of 42
[2024-10-21T19:35:40.515+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000043', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00011', 'transaction_date': 1708976140515, 'transaction_amount': 9599.24, 'exchange_rate': 0.8105, 'customer_id': 'C00059', 'account_id': 'A00035'} of 43
[2024-10-21T19:35:40.516+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000044', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00056', 'transaction_date': 1729366540516, 'transaction_amount': 8192.43, 'exchange_rate': 0.8534, 'customer_id': 'C00074', 'account_id': 'A00049'} of 44
[2024-10-21T19:35:40.517+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000045', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00038', 'transaction_date': 1699212940517, 'transaction_amount': 4169.17, 'exchange_rate': 1.1831, 'customer_id': 'C00075', 'account_id': 'A00018'} of 45
[2024-10-21T19:35:40.518+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000046', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00005', 'transaction_date': 1705606540518, 'transaction_amount': 1055.39, 'exchange_rate': 1.4882, 'customer_id': 'C00046', 'account_id': 'A00062'} of 46
[2024-10-21T19:35:40.519+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000047', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00090', 'transaction_date': 1722368140518, 'transaction_amount': 3794.52, 'exchange_rate': 0.6106, 'customer_id': 'C00084', 'account_id': 'A00042'} of 47
[2024-10-21T19:35:40.519+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000048', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00011', 'transaction_date': 1708371340519, 'transaction_amount': 7425.98, 'exchange_rate': 0.8215, 'customer_id': 'C00064', 'account_id': 'A00027'} of 48
[2024-10-21T19:35:40.520+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000049', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00024', 'transaction_date': 1719344140520, 'transaction_amount': 5938.44, 'exchange_rate': 0.654, 'customer_id': 'C00092', 'account_id': 'A00079'} of 49
[2024-10-21T19:35:40.522+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000050', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00049', 'transaction_date': 1726860940522, 'transaction_amount': 6880.93, 'exchange_rate': 0.5806, 'customer_id': 'C00008', 'account_id': 'A00040'} of 50
[2024-10-21T19:35:40.524+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000051', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00098', 'transaction_date': 1708544140524, 'transaction_amount': 9841.37, 'exchange_rate': 1.1017, 'customer_id': 'C00055', 'account_id': 'A00086'} of 51
[2024-10-21T19:35:40.526+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000052', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00020', 'transaction_date': 1698435340525, 'transaction_amount': 3416.91, 'exchange_rate': 1.2036, 'customer_id': 'C00068', 'account_id': 'A00011'} of 52
[2024-10-21T19:35:40.527+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000053', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00060', 'transaction_date': 1699126540527, 'transaction_amount': 7490.14, 'exchange_rate': 1.2358, 'customer_id': 'C00021', 'account_id': 'A00067'} of 53
[2024-10-21T19:35:40.529+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000054', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00079', 'transaction_date': 1728761740528, 'transaction_amount': 3599.35, 'exchange_rate': 1.067, 'customer_id': 'C00066', 'account_id': 'A00057'} of 54
[2024-10-21T19:35:40.530+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000055', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00014', 'transaction_date': 1707852940530, 'transaction_amount': 9821.46, 'exchange_rate': 1.0044, 'customer_id': 'C00085', 'account_id': 'A00072'} of 55
[2024-10-21T19:35:40.532+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000056', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00070', 'transaction_date': 1720640140531, 'transaction_amount': 2121.11, 'exchange_rate': 1.0349, 'customer_id': 'C00005', 'account_id': 'A00079'} of 56
