[2024-10-21T06:01:33.465+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-21T06:01:33.487+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T06:01:27.879474+00:00 [queued]>
[2024-10-21T06:01:33.498+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T06:01:27.879474+00:00 [queued]>
[2024-10-21T06:01:33.500+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-21T06:01:33.523+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-21 06:01:27.879474+00:00
[2024-10-21T06:01:33.536+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=193) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-10-21T06:01:33.538+0000] {standard_task_runner.py:72} INFO - Started process 195 to run task
[2024-10-21T06:01:33.539+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-10-21T06:01:27.879474+00:00', '--job-id', '173', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpx6_w3emt']
[2024-10-21T06:01:33.541+0000] {standard_task_runner.py:105} INFO - Job 173: Subtask generate_txn_fact_data
[2024-10-21T06:01:33.610+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T06:01:27.879474+00:00 [running]> on host b5fa23871e33
[2024-10-21T06:01:33.742+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='saisunny' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-21T06:01:27.879474+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-21T06:01:27.879474+00:00'
[2024-10-21T06:01:33.746+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-21T06:01:33.748+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-21T06:01:33.750+0000] {logging_mixin.py:190} INFO - Current task name:generate_txn_fact_data state:running start_date:2024-10-21 06:01:33.488881+00:00
[2024-10-21T06:01:33.751+0000] {logging_mixin.py:190} INFO - Dag name:transaction_facts_generator and current dag run status:running
[2024-10-21T06:01:33.752+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-21T06:01:33.757+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2024-10-21T06:01:33.759+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-10-21T06:01:33.762+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2024-10-21T06:01:33.873+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2024-10-21T06:01:33.875+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-10-21T06:01:34.038+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2024-10-21T06:01:34.043+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2024-10-21T06:01:34.044+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.6', 9092)]>: Closing connection. 
[2024-10-21T06:01:34.387+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000000', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00008', 'transaction_date': 1722492093882, 'transaction_amount': 6003.29, 'exchange_rate': 1.408, 'customer_id': 'C00089', 'account_id': 'A00091'} of 0
[2024-10-21T06:01:34.414+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000014', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00050', 'transaction_date': 1711778494414, 'transaction_amount': 7579.78, 'exchange_rate': 0.7281, 'customer_id': 'C00090', 'account_id': 'A00035'} of 14
[2024-10-21T06:01:34.415+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000015', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00026', 'transaction_date': 1707285694415, 'transaction_amount': 4148.55, 'exchange_rate': 0.7135, 'customer_id': 'C00087', 'account_id': 'A00094'} of 15
[2024-10-21T06:01:34.416+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000016', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00088', 'transaction_date': 1723269694416, 'transaction_amount': 7539.45, 'exchange_rate': 0.9683, 'customer_id': 'C00020', 'account_id': 'A00067'} of 16
[2024-10-21T06:01:34.417+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000017', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00018', 'transaction_date': 1705730494417, 'transaction_amount': 8358.06, 'exchange_rate': 0.8509, 'customer_id': 'C00081', 'account_id': 'A00074'} of 17
[2024-10-21T06:01:34.419+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000018', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00064', 'transaction_date': 1723874494418, 'transaction_amount': 1328.64, 'exchange_rate': 0.5494, 'customer_id': 'C00071', 'account_id': 'A00051'} of 18
[2024-10-21T06:01:34.420+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000019', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00008', 'transaction_date': 1728540094420, 'transaction_amount': 4792.41, 'exchange_rate': 0.7531, 'customer_id': 'C00023', 'account_id': 'A00048'} of 19
[2024-10-21T06:01:34.421+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000020', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00090', 'transaction_date': 1704002494421, 'transaction_amount': 1366.72, 'exchange_rate': 1.1086, 'customer_id': 'C00010', 'account_id': 'A00046'} of 20
[2024-10-21T06:01:34.422+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000021', 'transaction_type': 'Credit', 'currency': 'INR', 'branch_id': 'B00003', 'transaction_date': 1724392894422, 'transaction_amount': 7769.14, 'exchange_rate': 0.7554, 'customer_id': 'C00083', 'account_id': 'A00080'} of 21
[2024-10-21T06:01:34.424+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000022', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00083', 'transaction_date': 1713074494423, 'transaction_amount': 5933.95, 'exchange_rate': 1.2755, 'customer_id': 'C00099', 'account_id': 'A00088'} of 22
[2024-10-21T06:01:34.425+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000023', 'transaction_type': 'Credit', 'currency': 'INR', 'branch_id': 'B00068', 'transaction_date': 1697954494425, 'transaction_amount': 4475.01, 'exchange_rate': 0.6078, 'customer_id': 'C00001', 'account_id': 'A00013'} of 23
[2024-10-21T06:01:34.426+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000024', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00094', 'transaction_date': 1728712894426, 'transaction_amount': 4562.27, 'exchange_rate': 0.7808, 'customer_id': 'C00019', 'account_id': 'A00064'} of 24
[2024-10-21T06:01:34.428+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000025', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00077', 'transaction_date': 1720159294427, 'transaction_amount': 7714.51, 'exchange_rate': 0.8352, 'customer_id': 'C00056', 'account_id': 'A00097'} of 25
[2024-10-21T06:01:34.429+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000026', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00060', 'transaction_date': 1714111294429, 'transaction_amount': 6682.18, 'exchange_rate': 0.5071, 'customer_id': 'C00002', 'account_id': 'A00086'} of 26
[2024-10-21T06:01:34.430+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000027', 'transaction_type': 'Credit', 'currency': 'INR', 'branch_id': 'B00008', 'transaction_date': 1718172094430, 'transaction_amount': 9979.0, 'exchange_rate': 1.3608, 'customer_id': 'C00087', 'account_id': 'A00040'} of 27
[2024-10-21T06:01:34.432+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000028', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00093', 'transaction_date': 1723096894431, 'transaction_amount': 1081.98, 'exchange_rate': 0.5434, 'customer_id': 'C00061', 'account_id': 'A00053'} of 28
[2024-10-21T06:01:34.433+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000029', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00091', 'transaction_date': 1703570494433, 'transaction_amount': 2582.6, 'exchange_rate': 0.8925, 'customer_id': 'C00033', 'account_id': 'A00031'} of 29
[2024-10-21T06:01:34.435+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000030', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00009', 'transaction_date': 1713592894434, 'transaction_amount': 6364.11, 'exchange_rate': 1.1245, 'customer_id': 'C00097', 'account_id': 'A00024'} of 30
[2024-10-21T06:01:34.437+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000031', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00014', 'transaction_date': 1705644094437, 'transaction_amount': 46.8, 'exchange_rate': 0.8427, 'customer_id': 'C00019', 'account_id': 'A00028'} of 31
[2024-10-21T06:01:34.438+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000032', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00056', 'transaction_date': 1707199294438, 'transaction_amount': 9846.91, 'exchange_rate': 1.1955, 'customer_id': 'C00084', 'account_id': 'A00096'} of 32
[2024-10-21T06:01:34.440+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000033', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00083', 'transaction_date': 1702447294440, 'transaction_amount': 9871.31, 'exchange_rate': 0.7344, 'customer_id': 'C00030', 'account_id': 'A00067'} of 33
[2024-10-21T06:01:34.442+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000034', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00025', 'transaction_date': 1701151294442, 'transaction_amount': 1523.02, 'exchange_rate': 0.8247, 'customer_id': 'C00048', 'account_id': 'A00052'} of 34
[2024-10-21T06:01:34.443+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000035', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00055', 'transaction_date': 1713333694443, 'transaction_amount': 8067.58, 'exchange_rate': 1.2047, 'customer_id': 'C00017', 'account_id': 'A00037'} of 35
[2024-10-21T06:01:34.444+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000036', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00057', 'transaction_date': 1718776894444, 'transaction_amount': 5367.26, 'exchange_rate': 1.3048, 'customer_id': 'C00066', 'account_id': 'A00031'} of 36
[2024-10-21T06:01:34.446+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000037', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00033', 'transaction_date': 1720418494446, 'transaction_amount': 8981.7, 'exchange_rate': 1.381, 'customer_id': 'C00055', 'account_id': 'A00049'} of 37
[2024-10-21T06:01:34.447+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000038', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00030', 'transaction_date': 1719122494447, 'transaction_amount': 3362.17, 'exchange_rate': 0.9487, 'customer_id': 'C00078', 'account_id': 'A00024'} of 38
[2024-10-21T06:01:34.449+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000039', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00016', 'transaction_date': 1708927294449, 'transaction_amount': 1971.81, 'exchange_rate': 1.2432, 'customer_id': 'C00046', 'account_id': 'A00046'} of 39
[2024-10-21T06:01:34.450+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000040', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00017', 'transaction_date': 1728367294450, 'transaction_amount': 5113.2, 'exchange_rate': 1.3426, 'customer_id': 'C00019', 'account_id': 'A00094'} of 40
[2024-10-21T06:01:34.453+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000041', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00090', 'transaction_date': 1719122494452, 'transaction_amount': 4125.73, 'exchange_rate': 1.3812, 'customer_id': 'C00002', 'account_id': 'A00008'} of 41
[2024-10-21T06:01:34.454+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000042', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00080', 'transaction_date': 1715839294453, 'transaction_amount': 6623.08, 'exchange_rate': 1.0817, 'customer_id': 'C00001', 'account_id': 'A00048'} of 42
[2024-10-21T06:01:34.455+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000043', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00100', 'transaction_date': 1725948094455, 'transaction_amount': 7030.15, 'exchange_rate': 0.5342, 'customer_id': 'C00006', 'account_id': 'A00073'} of 43
[2024-10-21T06:01:34.456+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000044', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00020', 'transaction_date': 1710223294456, 'transaction_amount': 1776.07, 'exchange_rate': 1.4939, 'customer_id': 'C00052', 'account_id': 'A00070'} of 44
[2024-10-21T06:01:34.458+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000045', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00066', 'transaction_date': 1723356094457, 'transaction_amount': 8127.5, 'exchange_rate': 1.466, 'customer_id': 'C00036', 'account_id': 'A00099'} of 45
[2024-10-21T06:01:34.459+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000046', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_date': 1709272894459, 'transaction_amount': 6814.66, 'exchange_rate': 0.5046, 'customer_id': 'C00021', 'account_id': 'A00054'} of 46
[2024-10-21T06:01:34.460+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000047', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00068', 'transaction_date': 1698559294460, 'transaction_amount': 3366.28, 'exchange_rate': 0.8265, 'customer_id': 'C00067', 'account_id': 'A00020'} of 47
[2024-10-21T06:01:34.461+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000048', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00061', 'transaction_date': 1724479294461, 'transaction_amount': 7397.31, 'exchange_rate': 1.3301, 'customer_id': 'C00042', 'account_id': 'A00054'} of 48
[2024-10-21T06:01:34.463+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000049', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00082', 'transaction_date': 1707804094462, 'transaction_amount': 9602.1, 'exchange_rate': 1.3398, 'customer_id': 'C00046', 'account_id': 'A00001'} of 49
[2024-10-21T06:01:34.464+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000050', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00004', 'transaction_date': 1698904894464, 'transaction_amount': 2753.0, 'exchange_rate': 0.5597, 'customer_id': 'C00065', 'account_id': 'A00094'} of 50
[2024-10-21T06:01:34.466+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000051', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00049', 'transaction_date': 1716444094465, 'transaction_amount': 9111.68, 'exchange_rate': 0.5899, 'customer_id': 'C00076', 'account_id': 'A00067'} of 51
[2024-10-21T06:01:34.467+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000052', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00015', 'transaction_date': 1712901694467, 'transaction_amount': 5880.96, 'exchange_rate': 0.7717, 'customer_id': 'C00063', 'account_id': 'A00009'} of 52
[2024-10-21T06:01:34.468+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000053', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00029', 'transaction_date': 1698386494468, 'transaction_amount': 5126.55, 'exchange_rate': 0.9186, 'customer_id': 'C00084', 'account_id': 'A00078'} of 53
[2024-10-21T06:01:34.469+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000054', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00069', 'transaction_date': 1718172094469, 'transaction_amount': 3107.21, 'exchange_rate': 0.6778, 'customer_id': 'C00025', 'account_id': 'A00003'} of 54
[2024-10-21T06:01:34.471+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000055', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00056', 'transaction_date': 1701496894471, 'transaction_amount': 5660.34, 'exchange_rate': 0.7853, 'customer_id': 'C00094', 'account_id': 'A00040'} of 55
[2024-10-21T06:01:34.473+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000056', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00093', 'transaction_date': 1699509694473, 'transaction_amount': 4954.74, 'exchange_rate': 1.1682, 'customer_id': 'C00099', 'account_id': 'A00028'} of 56
