[2024-10-25T07:29:14.601+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-25T07:29:14.625+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-25T07:29:10.670018+00:00 [queued]>
[2024-10-25T07:29:14.638+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-25T07:29:10.670018+00:00 [queued]>
[2024-10-25T07:29:14.641+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-25T07:29:14.661+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-25 07:29:10.670018+00:00
[2024-10-25T07:29:14.674+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=388) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-10-25T07:29:14.676+0000] {standard_task_runner.py:72} INFO - Started process 390 to run task
[2024-10-25T07:29:14.676+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-10-25T07:29:10.670018+00:00', '--job-id', '228', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpxj1toclr']
[2024-10-25T07:29:14.678+0000] {standard_task_runner.py:105} INFO - Job 228: Subtask generate_txn_fact_data
[2024-10-25T07:29:14.732+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-25T07:29:10.670018+00:00 [running]> on host d993b9f280d5
[2024-10-25T07:29:14.817+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='saisunny' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-25T07:29:10.670018+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-25T07:29:10.670018+00:00'
[2024-10-25T07:29:14.819+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-25T07:29:14.820+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-25T07:29:14.822+0000] {logging_mixin.py:190} INFO - Current task name:generate_txn_fact_data state:running start_date:2024-10-25 07:29:14.627242+00:00
[2024-10-25T07:29:14.823+0000] {logging_mixin.py:190} INFO - Dag name:transaction_facts_generator and current dag run status:running
[2024-10-25T07:29:14.824+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-25T07:29:14.828+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.10', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.10', 9092) IPv4]
[2024-10-25T07:29:14.830+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-10-25T07:29:14.832+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.10', 9092)]>: Connection complete.
[2024-10-25T07:29:14.978+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2024-10-25T07:29:14.979+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-10-25T07:29:15.138+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.10', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.10', 9092) IPv4]
[2024-10-25T07:29:15.139+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.10', 9092)]>: Connection complete.
[2024-10-25T07:29:15.140+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.10', 9092)]>: Closing connection. 
[2024-10-25T07:29:15.495+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000000', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00049', 'transaction_date': 1713252554983, 'transaction_amount': 6374.55, 'exchange_rate': 1.3887, 'customer_id': 'C00074', 'account_id': 'A00005'} of 0
[2024-10-25T07:29:15.516+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000014', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00044', 'transaction_date': 1719386955516, 'transaction_amount': 1181.05, 'exchange_rate': 0.9769, 'customer_id': 'C00021', 'account_id': 'A00006'} of 14
[2024-10-25T07:29:15.517+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000015', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00090', 'transaction_date': 1702538955517, 'transaction_amount': 1895.17, 'exchange_rate': 1.0504, 'customer_id': 'C00019', 'account_id': 'A00016'} of 15
[2024-10-25T07:29:15.519+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000016', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00092', 'transaction_date': 1716622155518, 'transaction_amount': 8609.88, 'exchange_rate': 1.2536, 'customer_id': 'C00027', 'account_id': 'A00038'} of 16
[2024-10-25T07:29:15.521+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000017', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00037', 'transaction_date': 1720250955521, 'transaction_amount': 5581.56, 'exchange_rate': 1.4788, 'customer_id': 'C00083', 'account_id': 'A00036'} of 17
[2024-10-25T07:29:15.522+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000018', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00067', 'transaction_date': 1716708555522, 'transaction_amount': 8154.06, 'exchange_rate': 1.0864, 'customer_id': 'C00034', 'account_id': 'A00019'} of 18
[2024-10-25T07:29:15.523+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000019', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00097', 'transaction_date': 1700551755523, 'transaction_amount': 8144.99, 'exchange_rate': 1.1042, 'customer_id': 'C00068', 'account_id': 'A00071'} of 19
[2024-10-25T07:29:15.525+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000020', 'transaction_type': 'Credit', 'currency': 'INR', 'branch_id': 'B00095', 'transaction_date': 1729754955525, 'transaction_amount': 1834.33, 'exchange_rate': 1.3065, 'customer_id': 'C00062', 'account_id': 'A00012'} of 20
[2024-10-25T07:29:15.526+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000021', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00031', 'transaction_date': 1712215755526, 'transaction_amount': 553.67, 'exchange_rate': 0.5884, 'customer_id': 'C00010', 'account_id': 'A00069'} of 21
[2024-10-25T07:29:15.527+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000022', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00048', 'transaction_date': 1724225355527, 'transaction_amount': 3573.09, 'exchange_rate': 1.1287, 'customer_id': 'C00042', 'account_id': 'A00049'} of 22
[2024-10-25T07:29:15.528+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000023', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00081', 'transaction_date': 1706513355528, 'transaction_amount': 1671.83, 'exchange_rate': 0.6741, 'customer_id': 'C00097', 'account_id': 'A00076'} of 23
[2024-10-25T07:29:15.529+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000024', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00080', 'transaction_date': 1716967755529, 'transaction_amount': 5718.35, 'exchange_rate': 1.1906, 'customer_id': 'C00011', 'account_id': 'A00038'} of 24
[2024-10-25T07:29:15.530+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000025', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00029', 'transaction_date': 1721892555530, 'transaction_amount': 3992.14, 'exchange_rate': 1.1969, 'customer_id': 'C00100', 'account_id': 'A00013'} of 25
[2024-10-25T07:29:15.531+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000026', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00088', 'transaction_date': 1712561355531, 'transaction_amount': 359.63, 'exchange_rate': 0.5664, 'customer_id': 'C00002', 'account_id': 'A00068'} of 26
[2024-10-25T07:29:15.532+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000027', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00026', 'transaction_date': 1720164555532, 'transaction_amount': 9283.62, 'exchange_rate': 1.0624, 'customer_id': 'C00072', 'account_id': 'A00027'} of 27
[2024-10-25T07:29:15.533+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000028', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00037', 'transaction_date': 1723793355533, 'transaction_amount': 4082.48, 'exchange_rate': 0.5631, 'customer_id': 'C00013', 'account_id': 'A00072'} of 28
[2024-10-25T07:29:15.534+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000029', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00066', 'transaction_date': 1698650955534, 'transaction_amount': 2731.68, 'exchange_rate': 0.9985, 'customer_id': 'C00015', 'account_id': 'A00025'} of 29
[2024-10-25T07:29:15.537+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000030', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00064', 'transaction_date': 1706858955535, 'transaction_amount': 4853.08, 'exchange_rate': 1.2882, 'customer_id': 'C00026', 'account_id': 'A00002'} of 30
[2024-10-25T07:29:15.539+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000031', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00013', 'transaction_date': 1714807755538, 'transaction_amount': 1768.84, 'exchange_rate': 0.933, 'customer_id': 'C00009', 'account_id': 'A00015'} of 31
[2024-10-25T07:29:15.540+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000032', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00007', 'transaction_date': 1724570955539, 'transaction_amount': 40.71, 'exchange_rate': 0.9115, 'customer_id': 'C00031', 'account_id': 'A00071'} of 32
[2024-10-25T07:29:15.541+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000033', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00016', 'transaction_date': 1704007755540, 'transaction_amount': 8075.5, 'exchange_rate': 0.6023, 'customer_id': 'C00018', 'account_id': 'A00040'} of 33
[2024-10-25T07:29:15.542+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000034', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00071', 'transaction_date': 1707463755542, 'transaction_amount': 7819.5, 'exchange_rate': 1.4351, 'customer_id': 'C00091', 'account_id': 'A00082'} of 34
[2024-10-25T07:29:15.543+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000035', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00021', 'transaction_date': 1702106955543, 'transaction_amount': 8794.5, 'exchange_rate': 1.3679, 'customer_id': 'C00047', 'account_id': 'A00068'} of 35
[2024-10-25T07:29:15.544+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000036', 'transaction_type': 'Credit', 'currency': 'INR', 'branch_id': 'B00073', 'transaction_date': 1715239755544, 'transaction_amount': 3740.79, 'exchange_rate': 1.4378, 'customer_id': 'C00069', 'account_id': 'A00023'} of 36
[2024-10-25T07:29:15.545+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000037', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00055', 'transaction_date': 1698737355544, 'transaction_amount': 1473.88, 'exchange_rate': 1.0501, 'customer_id': 'C00081', 'account_id': 'A00063'} of 37
[2024-10-25T07:29:15.546+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000038', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00007', 'transaction_date': 1717831755546, 'transaction_amount': 8809.32, 'exchange_rate': 0.6751, 'customer_id': 'C00078', 'account_id': 'A00057'} of 38
[2024-10-25T07:29:15.547+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000039', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00067', 'transaction_date': 1705303755546, 'transaction_amount': 7958.46, 'exchange_rate': 0.9528, 'customer_id': 'C00024', 'account_id': 'A00079'} of 39
[2024-10-25T07:29:15.547+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000040', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_date': 1702711755547, 'transaction_amount': 5475.06, 'exchange_rate': 0.529, 'customer_id': 'C00033', 'account_id': 'A00017'} of 40
[2024-10-25T07:29:15.548+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000041', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00075', 'transaction_date': 1700292555548, 'transaction_amount': 5311.29, 'exchange_rate': 0.9011, 'customer_id': 'C00046', 'account_id': 'A00009'} of 41
[2024-10-25T07:29:15.549+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000042', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00073', 'transaction_date': 1717572555549, 'transaction_amount': 4412.65, 'exchange_rate': 0.8958, 'customer_id': 'C00093', 'account_id': 'A00083'} of 42
[2024-10-25T07:29:15.549+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000043', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00063', 'transaction_date': 1699514955549, 'transaction_amount': 2593.2, 'exchange_rate': 0.8438, 'customer_id': 'C00051', 'account_id': 'A00051'} of 43
[2024-10-25T07:29:15.550+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000044', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00081', 'transaction_date': 1726212555550, 'transaction_amount': 5425.59, 'exchange_rate': 0.6421, 'customer_id': 'C00016', 'account_id': 'A00017'} of 44
[2024-10-25T07:29:15.552+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000045', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00018', 'transaction_date': 1710574155552, 'transaction_amount': 5267.59, 'exchange_rate': 1.4095, 'customer_id': 'C00055', 'account_id': 'A00055'} of 45
[2024-10-25T07:29:15.554+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000046', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00017', 'transaction_date': 1699169355554, 'transaction_amount': 8413.67, 'exchange_rate': 0.7515, 'customer_id': 'C00058', 'account_id': 'A00095'} of 46
[2024-10-25T07:29:15.555+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000047', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00060', 'transaction_date': 1709278155555, 'transaction_amount': 4338.88, 'exchange_rate': 0.5646, 'customer_id': 'C00005', 'account_id': 'A00058'} of 47
[2024-10-25T07:29:15.556+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000048', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00073', 'transaction_date': 1727422155556, 'transaction_amount': 8498.59, 'exchange_rate': 1.0968, 'customer_id': 'C00082', 'account_id': 'A00008'} of 48
[2024-10-25T07:29:15.557+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000049', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00088', 'transaction_date': 1720682955557, 'transaction_amount': 9493.19, 'exchange_rate': 1.4329, 'customer_id': 'C00023', 'account_id': 'A00049'} of 49
[2024-10-25T07:29:15.558+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000050', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00071', 'transaction_date': 1721892555558, 'transaction_amount': 5011.07, 'exchange_rate': 0.7272, 'customer_id': 'C00092', 'account_id': 'A00005'} of 50
[2024-10-25T07:29:15.559+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000051', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00083', 'transaction_date': 1705217355559, 'transaction_amount': 4256.94, 'exchange_rate': 1.3516, 'customer_id': 'C00098', 'account_id': 'A00063'} of 51
[2024-10-25T07:29:15.560+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000052', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00001', 'transaction_date': 1701847755560, 'transaction_amount': 4933.36, 'exchange_rate': 0.6377, 'customer_id': 'C00053', 'account_id': 'A00100'} of 52
[2024-10-25T07:29:15.561+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000053', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00060', 'transaction_date': 1713425355561, 'transaction_amount': 5077.34, 'exchange_rate': 1.401, 'customer_id': 'C00059', 'account_id': 'A00021'} of 53
[2024-10-25T07:29:15.562+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000054', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00042', 'transaction_date': 1712906955562, 'transaction_amount': 592.54, 'exchange_rate': 0.868, 'customer_id': 'C00062', 'account_id': 'A00057'} of 54
[2024-10-25T07:29:15.563+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000055', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00074', 'transaction_date': 1726385355563, 'transaction_amount': 7967.94, 'exchange_rate': 1.0311, 'customer_id': 'C00093', 'account_id': 'A00006'} of 55
[2024-10-25T07:29:15.564+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000056', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00077', 'transaction_date': 1715930955564, 'transaction_amount': 3178.53, 'exchange_rate': 1.4679, 'customer_id': 'C00034', 'account_id': 'A00056'} of 56
